"GeneID"	"Cluster"
"2154"	"SCG2"	"cluster2"
"2155"	"KREMEN2"	"cluster2"
"2156"	"MMP24OS"	"cluster2"
"2157"	"NUDT18"	"cluster2"
"2158"	"GLT8D2"	"cluster2"
"2159"	"CHSY3"	"cluster2"
"2160"	"MCTP2"	"cluster2"
"2161"	"OMD"	"cluster2"
"2162"	"SLC6A13"	"cluster2"
"2163"	"SERPIND1"	"cluster2"
"2164"	"SLC6A20"	"cluster2"
"2165"	"ITGA8"	"cluster2"
"2166"	"PERP"	"cluster2"
"2167"	"KRT1"	"cluster2"
"2168"	"TMEM40"	"cluster2"
"2169"	"CNN1"	"cluster2"
"2170"	"MYH11"	"cluster2"
"2171"	"ABRA"	"cluster2"
"2172"	"FGF18"	"cluster2"
"2173"	"ACR"	"cluster2"
"2174"	"PRX"	"cluster2"
"2175"	"SLCO4A1"	"cluster2"
"2176"	"NSMF"	"cluster2"
"2177"	"GALNT16"	"cluster2"
"2178"	"HCN4"	"cluster2"
"2179"	"KCNJ16"	"cluster2"
"2180"	"SLC6A11"	"cluster2"
"2181"	"LAMP5"	"cluster2"
"2182"	"LMO3"	"cluster2"
"2183"	"NXPH3"	"cluster2"
"2184"	"DTX1"	"cluster2"
"2185"	"SLC25A23"	"cluster2"
"2186"	"NDRG4"	"cluster2"
"2187"	"SLC1A2"	"cluster2"
"2188"	"ACSL6"	"cluster2"
"2189"	"SLC6A1"	"cluster2"
"2190"	"CD200R1L"	"cluster2"
"2191"	"SPINK9"	"cluster2"
"2192"	"FAM205C"	"cluster2"
"2193"	"PLIN4"	"cluster2"
"2194"	"CCDC158"	"cluster2"
"2195"	"METTL24"	"cluster2"
"2196"	"CBLN3"	"cluster2"
"2197"	"KLHL26"	"cluster2"
"2198"	"ABCA5"	"cluster2"
"2199"	"STPG1"	"cluster2"
"2200"	"HSBP1L1"	"cluster2"
"2201"	"ZNF541"	"cluster2"
"2202"	"CYP11A1"	"cluster2"
"2203"	"SLC16A11"	"cluster2"
"2204"	"KCNH6"	"cluster2"
"2205"	"PAH"	"cluster2"
"2206"	"SLC7A8"	"cluster2"
"2207"	"CACNA1S"	"cluster2"
"2208"	"NPPC"	"cluster2"
"2209"	"TMEM38A"	"cluster2"
"2210"	"PCYT2"	"cluster2"
"2211"	"TMEM141"	"cluster2"
"2212"	"SLC9A3R2"	"cluster2"
"2213"	"GALNT18"	"cluster2"
"2214"	"PDXK"	"cluster2"
"2215"	"SDCBP2"	"cluster2"
"2216"	"DYNLL2"	"cluster2"
"2217"	"DACT3"	"cluster2"
"2218"	"HABP4"	"cluster2"
"2219"	"AVPI1"	"cluster2"
"2220"	"NCKIPSD"	"cluster2"
"2221"	"SNRPN"	"cluster2"
"2222"	"LDOC1"	"cluster2"
"2223"	"GDI1"	"cluster2"
"2224"	"PDK2"	"cluster2"
"2225"	"HSD11B1"	"cluster2"
"2226"	"TPD52L1"	"cluster2"
"2227"	"MGLL"	"cluster2"
"2228"	"NACC2"	"cluster2"
"2229"	"PREX2"	"cluster2"
"2230"	"HOPX"	"cluster2"
"2231"	"RGS6"	"cluster2"
"2232"	"PCDH8"	"cluster2"
"2233"	"RIPOR2"	"cluster2"
"2234"	"PIM2"	"cluster2"
"2235"	"PPARGC1A"	"cluster2"
"2236"	"TRPM3"	"cluster2"
"2237"	"SFXN5"	"cluster2"
"2238"	"ZNF385A"	"cluster2"
"2239"	"HEPH"	"cluster2"
"2240"	"ATP1A2"	"cluster2"
"2241"	"WFS1"	"cluster2"
"2242"	"MYBPC1"	"cluster2"
"2243"	"PYGM"	"cluster2"
"2244"	"ACOT1"	"cluster2"
"2245"	"LRRC3B"	"cluster2"
"2246"	"GPC5"	"cluster2"
"2247"	"SORCS2"	"cluster2"
"2248"	"PRODH"	"cluster2"
"2249"	"CLDN10"	"cluster2"
"2250"	"AIFM3"	"cluster2"
"2251"	"SLC7A10"	"cluster2"
"2252"	"KLHDC9"	"cluster2"
"2253"	"VILL"	"cluster2"
"2254"	"ADORA1"	"cluster2"
"2255"	"CHCHD10"	"cluster2"
"2256"	"MAP1LC3A"	"cluster2"
"2257"	"LAMB3"	"cluster2"
"2258"	"TMEM229A"	"cluster2"
"2259"	"NWD1"	"cluster2"
"2260"	"LGI1"	"cluster2"
"2261"	"SLC39A12"	"cluster2"
"2262"	"FRG2B"	"cluster2"
"2263"	"PAPOLB"	"cluster2"
"2264"	"VAX1"	"cluster2"
"2265"	"PTPRU"	"cluster2"
"2266"	"TLL2"	"cluster2"
"2267"	"TNFSF9"	"cluster2"
"2268"	"HID1"	"cluster2"
"2269"	"EML2"	"cluster2"
"2270"	"LARP6"	"cluster2"
"2271"	"CES5A"	"cluster2"
"2272"	"RBM11"	"cluster2"
"2273"	"GRM3"	"cluster2"
"2274"	"PEX5L"	"cluster2"
"2275"	"RAPGEF5"	"cluster2"
"2276"	"TPPP"	"cluster2"
"2277"	"PPP1R16B"	"cluster2"
"2278"	"SLC24A2"	"cluster2"
"2279"	"KIRREL3"	"cluster2"
"2280"	"OSBPL1A"	"cluster2"
"2281"	"NIPAL3"	"cluster2"
"2282"	"SLC22A15"	"cluster2"
"2283"	"SYNJ2"	"cluster2"
"2284"	"UNC5C"	"cluster2"
"2285"	"CHN2"	"cluster2"
"2286"	"TTLL7"	"cluster2"
"2287"	"COL6A6"	"cluster2"
"2288"	"PEG3"	"cluster2"
"2289"	"CAMK1D"	"cluster2"
"2290"	"CDYL2"	"cluster2"
"2291"	"GRK3"	"cluster2"
"2292"	"ARRB1"	"cluster2"
"2293"	"MAPK10"	"cluster2"
"2294"	"SMIM17"	"cluster2"
"2295"	"FAM126B"	"cluster2"
"2296"	"MICU3"	"cluster2"
"2297"	"DIRAS2"	"cluster2"
"2298"	"ERC2"	"cluster2"
"2299"	"SGIP1"	"cluster2"
"2300"	"GARNL3"	"cluster2"
"2301"	"RAPGEF4"	"cluster2"
"2302"	"KIF5A"	"cluster2"
"2303"	"UNC13C"	"cluster2"
"2304"	"AJAP1"	"cluster2"
"2305"	"RELN"	"cluster2"
"2306"	"NDST3"	"cluster2"
"2307"	"FSTL4"	"cluster2"
"2308"	"TCERG1L"	"cluster2"
"2309"	"NWD2"	"cluster2"
"2310"	"ST6GALNAC5"	"cluster2"
"2311"	"DOC2B"	"cluster2"
"2312"	"COL26A1"	"cluster2"
"2313"	"LRFN5"	"cluster2"
"2314"	"GPR21"	"cluster2"
"2315"	"CACNB2"	"cluster2"
"2316"	"NEGR1"	"cluster2"
"2317"	"FEZF2"	"cluster2"
"2318"	"RASGRF1"	"cluster2"
"2319"	"GFRA4"	"cluster2"
"2320"	"FAM163A"	"cluster2"
"2321"	"CHRNB3"	"cluster2"
"2322"	"GPRIN2"	"cluster2"
"2323"	"PTGER3"	"cluster2"
"2324"	"HTR7"	"cluster2"
"2325"	"RSPO3"	"cluster2"
"2326"	"CCDC105"	"cluster2"
"2327"	"ASB18"	"cluster2"
"2328"	"GLRA2"	"cluster2"
"2329"	"PLA2G4E"	"cluster2"
"2330"	"AP1M2"	"cluster2"
"2331"	"LY6D"	"cluster2"
"2332"	"PKP3"	"cluster2"
"2333"	"TESC"	"cluster2"
"2334"	"ZFYVE28"	"cluster2"
"2335"	"CREB3L3"	"cluster2"
"2336"	"P2RX5"	"cluster2"
"2337"	"RALYL"	"cluster2"
"2338"	"TMEM25"	"cluster2"
"2339"	"SLC45A1"	"cluster2"
"2340"	"NRSN2"	"cluster2"
"2341"	"SLC2A6"	"cluster2"
"2342"	"NECAB3"	"cluster2"
"2343"	"STK32C"	"cluster2"
"2344"	"LRRC73"	"cluster2"
"2345"	"ITPKA"	"cluster2"
"2346"	"SLC25A22"	"cluster2"
"2347"	"ACTA1"	"cluster2"
"2348"	"SLC25A14"	"cluster2"
"2349"	"CBFA2T3"	"cluster2"
"2350"	"VAMP1"	"cluster2"
"2351"	"GPR61"	"cluster2"
"2352"	"INPP5J"	"cluster2"
"2353"	"PDP1"	"cluster2"
"2354"	"PPP3CA"	"cluster2"
"2355"	"PPP3R1"	"cluster2"
"2356"	"ATP6V1B2"	"cluster2"
"2357"	"MAP2K1"	"cluster2"
"2358"	"NPTN"	"cluster2"
"2359"	"MAP1A"	"cluster2"
"2360"	"MEF2D"	"cluster2"
"2361"	"GABARAPL1"	"cluster2"
"2362"	"SPRYD3"	"cluster2"
"2363"	"FBXL2"	"cluster2"
"2364"	"GALNT17"	"cluster2"
"2365"	"GRIN2A"	"cluster2"
"2366"	"KCNQ5"	"cluster2"
"2367"	"CCDC85A"	"cluster2"
"2368"	"GRM1"	"cluster2"
"2369"	"PPIP5K1"	"cluster2"
"2370"	"ENO2"	"cluster2"
"2371"	"MAPK9"	"cluster2"
"2372"	"PRKCE"	"cluster2"
"2373"	"CPEB3"	"cluster2"
"2374"	"PPP3CB"	"cluster2"
"2375"	"ALOXE3"	"cluster2"
"2376"	"CACNA2D3"	"cluster2"
"2377"	"ATP2B3"	"cluster2"
"2378"	"CACNA1I"	"cluster2"
"2379"	"KCNT1"	"cluster2"
"2380"	"ZMAT4"	"cluster2"
"2381"	"PRMT8"	"cluster2"
"2382"	"ABLIM2"	"cluster2"
"2383"	"CPNE9"	"cluster2"
"2384"	"GLS2"	"cluster2"
"2385"	"CCDC92"	"cluster2"
"2386"	"FAM131A"	"cluster2"
"2387"	"ZBTB7A"	"cluster2"
"2388"	"ACTR3B"	"cluster2"
"2389"	"C2CD2L"	"cluster2"
"2390"	"CACNB3"	"cluster2"
"2391"	"CLSTN3"	"cluster2"
"2392"	"OPRL1"	"cluster2"
"2393"	"ADARB1"	"cluster2"
"2394"	"KCNC3"	"cluster2"
"2395"	"CEP170B"	"cluster2"
"2396"	"TTC7B"	"cluster2"
"2397"	"CAMTA2"	"cluster2"
"2398"	"KLC2"	"cluster2"
"2399"	"MACROD2"	"cluster2"
"2400"	"CBX6"	"cluster2"
"2401"	"RHOBTB2"	"cluster2"
"2402"	"FAM174B"	"cluster2"
"2403"	"EXTL1"	"cluster2"
"2404"	"SEMA4F"	"cluster2"
"2405"	"PRRT3"	"cluster2"
"2406"	"TSPYL1"	"cluster2"
"2407"	"RAB26"	"cluster2"
"2408"	"OGDHL"	"cluster2"
"2409"	"RELL2"	"cluster2"
"2410"	"NRN1"	"cluster2"
"2411"	"ADRA1B"	"cluster2"
"2412"	"IL34"	"cluster2"
"2413"	"ANKRD29"	"cluster2"
"2414"	"CRH"	"cluster2"
"2415"	"FAM81A"	"cluster2"
"2416"	"HTR2A"	"cluster2"
"2417"	"CYGB"	"cluster2"
"2418"	"RASD2"	"cluster2"
"2419"	"EPB41L1"	"cluster2"
"2420"	"IQSEC1"	"cluster2"
"2421"	"KCNA4"	"cluster2"
"2422"	"KALRN"	"cluster2"
"2423"	"KIAA0513"	"cluster2"
"2424"	"STXBP5"	"cluster2"
"2425"	"KCNQ3"	"cluster2"
"2426"	"PRKCB"	"cluster2"
"2427"	"OPRK1"	"cluster2"
"2428"	"GRIN2B"	"cluster2"
"2429"	"RAP1GAP2"	"cluster2"
"2430"	"GABRA4"	"cluster2"
"2431"	"MFSD4A"	"cluster2"
"2432"	"GPR22"	"cluster2"
"2433"	"KRT222"	"cluster2"
"2434"	"GABRB2"	"cluster2"
"2435"	"HTR5A"	"cluster2"
"2436"	"KCNC2"	"cluster2"
"2437"	"ABCG4"	"cluster2"
"2438"	"ANKRD34C"	"cluster2"
"2439"	"GPR26"	"cluster2"
"2440"	"MAS1"	"cluster2"
"2441"	"CHN1"	"cluster2"
"2442"	"GOT1"	"cluster2"
"2443"	"GFOD1"	"cluster2"
"2444"	"NSF"	"cluster2"
"2445"	"CALM1"	"cluster2"
"2446"	"IDS"	"cluster2"
"2447"	"SMIM10L2A"	"cluster2"
"2448"	"SNPH"	"cluster2"
"2449"	"HS3ST2"	"cluster2"
"2450"	"FAM163B"	"cluster2"
"2451"	"OLFM1"	"cluster2"
"2452"	"STMN2"	"cluster2"
"2453"	"PTPRN"	"cluster2"
"2454"	"CDK5R2"	"cluster2"
"2455"	"CPLX2"	"cluster2"
"2456"	"CHRM1"	"cluster2"
"2457"	"GRIN1"	"cluster2"
"2458"	"SNCB"	"cluster2"
"2459"	"SNAP25"	"cluster2"
"2460"	"SYN1"	"cluster2"
"2461"	"SYT4"	"cluster2"
"2462"	"IQSEC3"	"cluster2"
"2463"	"GABRG2"	"cluster2"
"2464"	"SVOP"	"cluster2"
"2465"	"PPP1R13B"	"cluster2"
"2466"	"WSCD2"	"cluster2"
"2467"	"BICDL1"	"cluster2"
"2468"	"CARMIL2"	"cluster2"
"2469"	"GRIP2"	"cluster2"
"2470"	"RPH3A"	"cluster2"
"2471"	"KCNAB1"	"cluster2"
"2472"	"HTR6"	"cluster2"
"2473"	"TMEM132D"	"cluster2"
"2474"	"CAMK4"	"cluster2"
"2475"	"PTPRN2"	"cluster2"
"2476"	"STXBP5L"	"cluster2"
"2477"	"SYT16"	"cluster2"
"2478"	"CACNB4"	"cluster2"
"2479"	"PPFIA2"	"cluster2"
"2480"	"CACNA1E"	"cluster2"
"2481"	"PHACTR1"	"cluster2"
"2482"	"SLC17A6"	"cluster2"
"2483"	"SPTB"	"cluster2"
"2484"	"BSN"	"cluster2"
"2485"	"STXBP1"	"cluster2"
"2486"	"MYT1L"	"cluster2"
"2487"	"RAB3C"	"cluster2"
"2488"	"SCN2A"	"cluster2"
"2489"	"SCN8A"	"cluster2"
"2490"	"AKAP5"	"cluster2"
"2491"	"GRM2"	"cluster2"
"2492"	"PGBD5"	"cluster2"
"2493"	"CNNM1"	"cluster2"
"2494"	"RGS7"	"cluster2"
"2495"	"SLC4A10"	"cluster2"
"2496"	"MAP3K9"	"cluster2"
"2497"	"RIMS1"	"cluster2"
"2498"	"TRNP1"	"cluster2"
"2499"	"RAP1GAP"	"cluster2"
"2500"	"AGAP2"	"cluster2"
"2501"	"SHANK3"	"cluster2"
"2502"	"CRHR1"	"cluster2"
"2503"	"NPTXR"	"cluster2"
"2504"	"RTN4R"	"cluster2"
"2505"	"EEF1A2"	"cluster2"
"2506"	"PRKAR1B"	"cluster2"
"2507"	"CACNG8"	"cluster2"
"2508"	"FBXO41"	"cluster2"
"2509"	"SHANK1"	"cluster2"
"2510"	"CAMKV"	"cluster2"
"2511"	"SLC7A4"	"cluster2"
"2512"	"SMIM10L2B"	"cluster2"
"2513"	"PHYHIP"	"cluster2"
"2514"	"SYT13"	"cluster2"
"2515"	"CCKBR"	"cluster2"
"2516"	"CELF4"	"cluster2"
"2517"	"RAB3A"	"cluster2"
"2518"	"DOC2A"	"cluster2"
"2519"	"NEURL1"	"cluster2"
"2520"	"SLC12A5"	"cluster2"
"2521"	"DDN"	"cluster2"
"2522"	"CAMK2A"	"cluster2"
"2523"	"PACSIN1"	"cluster2"
"2524"	"SYT5"	"cluster2"
"2525"	"CALY"	"cluster2"
"2526"	"TMEM130"	"cluster2"
"2527"	"MYADML2"	"cluster2"
"2528"	"CACNB1"	"cluster2"
"2529"	"ADAM11"	"cluster2"
"2530"	"DNM1"	"cluster2"
"2531"	"ANKRD34A"	"cluster2"
"2532"	"DLG4"	"cluster2"
"2533"	"CHD5"	"cluster2"
"2534"	"FBXL16"	"cluster2"
"2535"	"ACOT7"	"cluster2"
"2536"	"PRKCZ"	"cluster2"
"2537"	"HSPA12A"	"cluster2"
"2538"	"SYNGR1"	"cluster2"
"2539"	"MAPRE3"	"cluster2"
"2540"	"ASIC2"	"cluster2"
"2541"	"SLC35F3"	"cluster2"
"2542"	"MC4R"	"cluster2"
"2543"	"SLITRK4"	"cluster2"
"2544"	"ANKRD33B"	"cluster2"
"2545"	"CNTN4"	"cluster2"
"2546"	"ADCYAP1"	"cluster2"
"2547"	"VSIG2"	"cluster2"
"2548"	"FUT1"	"cluster2"
"2549"	"N4BP3"	"cluster2"
"2550"	"SYT12"	"cluster2"
"2551"	"KCNA1"	"cluster2"
"2552"	"STAC2"	"cluster2"
"2553"	"NPAS1"	"cluster2"
"2554"	"BEGAIN"	"cluster2"
"2555"	"TUBB2A"	"cluster2"
"2556"	"ICA1"	"cluster2"
"2557"	"PAQR9"	"cluster2"
"2558"	"CORO2A"	"cluster2"
"2559"	"KCNK9"	"cluster2"
"2560"	"TFR2"	"cluster2"
"2561"	"CACNA1G"	"cluster2"
"2562"	"PPFIA4"	"cluster2"
"2563"	"SPATA19"	"cluster2"
"2564"	"TDRD1"	"cluster2"
"2565"	"OR2AK2"	"cluster2"
"2566"	"NPAS4"	"cluster2"
"2567"	"TCHH"	"cluster2"
"2568"	"EGR3"	"cluster2"
"2569"	"FOSB"	"cluster2"
"2570"	"SFRP5"	"cluster2"
"2571"	"SPAG6"	"cluster2"
"2572"	"GRP"	"cluster2"
"2573"	"HTR2C"	"cluster2"
"2574"	"KL"	"cluster2"
"2575"	"TMEM200A"	"cluster2"
"2576"	"ERICH5"	"cluster2"
"2577"	"SYT10"	"cluster2"
"2578"	"SATB2"	"cluster2"
"2579"	"CNR1"	"cluster2"
"2580"	"ARHGAP20"	"cluster2"
"2581"	"LZTS1"	"cluster2"
"2582"	"CPEB2"	"cluster2"
"2583"	"TTC39B"	"cluster2"
"2584"	"HSPA4L"	"cluster2"
"2585"	"SLC4A8"	"cluster2"
"2586"	"CPNE8"	"cluster2"
"2587"	"MYADM"	"cluster2"
"2588"	"ATP1A1"	"cluster2"
"2589"	"OPN3"	"cluster2"
"2590"	"DKK3"	"cluster2"
"2591"	"ARHGAP26"	"cluster2"
"2592"	"TLN2"	"cluster2"
"2593"	"TMTC1"	"cluster2"
"2594"	"COL19A1"	"cluster2"
"2595"	"HTR4"	"cluster2"
"2596"	"SCN5A"	"cluster2"
"2597"	"SLIT3"	"cluster2"
"2598"	"GPAT3"	"cluster2"
"2599"	"KIAA1217"	"cluster2"
"2600"	"RGS8"	"cluster2"
"2601"	"HSPH1"	"cluster2"
"2602"	"KCNA3"	"cluster2"
"2603"	"PCDHGC5"	"cluster2"
"2604"	"MYBPC2"	"cluster2"
"2605"	"ANKRD63"	"cluster2"
"2606"	"SYTL2"	"cluster2"
"2607"	"CNTNAP1"	"cluster2"
"2608"	"PGM2L1"	"cluster2"
"2609"	"BSCL2"	"cluster2"
"2610"	"RNF128"	"cluster2"
"2611"	"ELMOD1"	"cluster2"
"2612"	"HK1"	"cluster2"
"2613"	"KCNMA1"	"cluster2"
"2614"	"SYTL5"	"cluster2"
"2615"	"HRH2"	"cluster2"
"2616"	"RCAN2"	"cluster2"
"2617"	"IGFBP6"	"cluster2"
"2618"	"TRBC2"	"cluster2"
"2619"	"WNT10A"	"cluster2"
"2620"	"COL25A1"	"cluster2"
"2621"	"NPY2R"	"cluster2"
"2622"	"PLPPR4"	"cluster2"
"2623"	"SLC26A4"	"cluster2"
"2624"	"CADPS2"	"cluster2"
"2625"	"KCTD8"	"cluster2"
"2626"	"CNTN5"	"cluster2"
"2627"	"EPHA5"	"cluster2"
"2628"	"UNC5D"	"cluster2"
"2629"	"ASPHD2"	"cluster2"
"2630"	"NPAS2"	"cluster2"
"2631"	"WIPF3"	"cluster2"
"2632"	"TENM3"	"cluster2"
"2633"	"ST8SIA5"	"cluster2"
"2634"	"ARHGEF28"	"cluster2"
"2635"	"SP9"	"cluster2"
"2636"	"RAB11FIP5"	"cluster2"
"2637"	"NIPAL2"	"cluster2"
"2638"	"AHNAK2"	"cluster2"
"2639"	"CYB561"	"cluster2"
"2640"	"CHAC1"	"cluster2"
"2641"	"FKBP1B"	"cluster2"
"2642"	"RGS14"	"cluster2"
"2643"	"SYNPO"	"cluster2"
"2644"	"RHEBL1"	"cluster2"
"2645"	"RUSC1"	"cluster2"
"2646"	"PNMA8C"	"cluster2"
"2647"	"ATG9B"	"cluster2"
"2648"	"NEK10"	"cluster2"
"2649"	"CCNA1"	"cluster2"
"2650"	"KIF17"	"cluster2"
"2651"	"KNCN"	"cluster2"
"2652"	"AGBL4"	"cluster2"
"2653"	"PTPN3"	"cluster2"
"2654"	"ACOT4"	"cluster2"
"2655"	"RASGEF1A"	"cluster2"
"2656"	"HENMT1"	"cluster2"
"2657"	"TSPYL5"	"cluster2"
"2658"	"ASS1"	"cluster2"
"2659"	"RPP25"	"cluster2"
"2660"	"PLK2"	"cluster2"
"2661"	"NPY1R"	"cluster2"
"2662"	"NPY5R"	"cluster2"
"2663"	"KLHL38"	"cluster2"
"2664"	"FHL2"	"cluster2"
"2665"	"MAPK13"	"cluster2"
"2666"	"CCDC184"	"cluster2"
"2667"	"RHBDD2"	"cluster2"
"2668"	"BTBD6"	"cluster2"
"2669"	"KLF16"	"cluster2"
"2670"	"FBXO16"	"cluster2"
"2671"	"RITA1"	"cluster2"
"2672"	"ADGRB2"	"cluster2"
"2673"	"PIP5K1C"	"cluster2"
"2674"	"DIRAS1"	"cluster2"
"2675"	"DGKZ"	"cluster2"
"2676"	"RAB15"	"cluster2"
"2677"	"GPI"	"cluster2"
"2678"	"MBOAT7"	"cluster2"
"2679"	"PLD3"	"cluster2"
"2680"	"CCNO"	"cluster2"
"2681"	"KLHL29"	"cluster2"
"2682"	"KIAA1522"	"cluster2"
"2683"	"ZDHHC23"	"cluster2"
"2684"	"MESP2"	"cluster2"
"2685"	"TNNI3K"	"cluster2"
"2686"	"MYH13"	"cluster2"
"2687"	"HAS1"	"cluster2"
"2688"	"NPHS1"	"cluster2"
"2689"	"CIDEA"	"cluster2"
"2690"	"HS3ST4"	"cluster2"
"2691"	"PKD2L1"	"cluster2"
"2692"	"SLCO4C1"	"cluster2"
"2693"	"SH2D1B"	"cluster2"
"2694"	"THEMIS"	"cluster2"
"2695"	"ADRA2C"	"cluster2"
"2696"	"FBXO2"	"cluster2"
"2697"	"TMEM52"	"cluster2"
"2698"	"ABHD8"	"cluster2"
"2699"	"FAM241B"	"cluster2"
"2700"	"ST6GALNAC6"	"cluster2"
"2701"	"CYP46A1"	"cluster2"
"2702"	"LYNX1"	"cluster2"
"2703"	"SCN2B"	"cluster2"
"2704"	"GJB6"	"cluster2"
"2705"	"KNDC1"	"cluster2"
"2706"	"BHLHE22"	"cluster2"
"2707"	"CCDC177"	"cluster2"
"2708"	"GABRA2"	"cluster2"
"2709"	"CDS1"	"cluster2"
"2710"	"KIAA0319"	"cluster2"
"2711"	"JAKMIP1"	"cluster2"
"2712"	"FAM189A1"	"cluster2"
"2713"	"KCNC4"	"cluster2"
"2714"	"RESP18"	"cluster2"
"2715"	"CARTPT"	"cluster2"
"2716"	"SLC27A2"	"cluster2"
"2717"	"HTR3A"	"cluster2"
"2718"	"ZNF831"	"cluster2"
"2719"	"ADRB3"	"cluster2"
"2720"	"WNT1"	"cluster2"
"2721"	"GABRG3"	"cluster2"
"2722"	"GREM2"	"cluster2"
"2723"	"MRAP2"	"cluster2"
"2724"	"RIMBP2"	"cluster2"
"2725"	"EGR4"	"cluster2"
"2726"	"ICAM5"	"cluster2"
"2727"	"NPTX1"	"cluster2"
"2728"	"TUBA4A"	"cluster2"
"2729"	"NEUROD2"	"cluster2"
"2730"	"SLC17A7"	"cluster2"
"2731"	"NEFL"	"cluster2"
"2732"	"NRGN"	"cluster2"
"2733"	"CCK"	"cluster2"
"2734"	"CLEC2L"	"cluster2"
"2735"	"CBLN4"	"cluster2"
"2736"	"GPR83"	"cluster2"
"2737"	"TAC3"	"cluster2"
"2738"	"VIP"	"cluster2"
"2739"	"NCS1"	"cluster2"
"2740"	"PITPNM3"	"cluster2"
"2741"	"EMX1"	"cluster2"
"2742"	"SLC30A3"	"cluster2"
"2743"	"C11orf87"	"cluster2"
"2744"	"ENC1"	"cluster2"
"2745"	"NRIP3"	"cluster2"
"2746"	"RGS4"	"cluster2"
"2747"	"NGEF"	"cluster2"
"2748"	"VSTM2L"	"cluster2"
"2749"	"NEFH"	"cluster2"
"2750"	"SLC32A1"	"cluster2"
"2751"	"GAD2"	"cluster2"
"2752"	"PCP4L1"	"cluster2"
"2753"	"SCN1B"	"cluster2"
"2754"	"SPINT2"	"cluster2"
"2755"	"ATP1B1"	"cluster2"
"2756"	"DNAJA4"	"cluster2"
"2757"	"TRPV6"	"cluster2"
"2758"	"SERPINI1"	"cluster2"
"2759"	"AK5"	"cluster2"
"2760"	"NECAB1"	"cluster2"
"2761"	"MAST3"	"cluster2"
"2762"	"KCNK1"	"cluster2"
"2763"	"RASAL1"	"cluster2"
"2764"	"SNCA"	"cluster2"
"2765"	"CPNE6"	"cluster2"
"2766"	"TCEAL6"	"cluster2"
"2767"	"GPR12"	"cluster2"
"2768"	"GNG3"	"cluster2"
"2769"	"ZCCHC12"	"cluster2"
"2770"	"CAMK2B"	"cluster2"
"2771"	"HPCA"	"cluster2"
"2772"	"PTPN5"	"cluster2"
"2773"	"CAMK2N1"	"cluster2"
"2774"	"PPP2R2C"	"cluster2"
"2775"	"SOWAHA"	"cluster2"
"2776"	"MATK"	"cluster2"
"2777"	"KCNJ4"	"cluster2"
"2778"	"KCNH3"	"cluster2"
"2779"	"PRKCG"	"cluster2"
"2780"	"CA11"	"cluster2"
"2781"	"DRD5"	"cluster2"
"2782"	"CPNE7"	"cluster2"
"2783"	"NEUROD6"	"cluster2"
"2784"	"SOWAHB"	"cluster2"
"2785"	"MPPED1"	"cluster2"
"2786"	"SLC6A7"	"cluster2"
"2787"	"STX1A"	"cluster2"
"2788"	"TBR1"	"cluster2"
"2789"	"RBP4"	"cluster2"
"2790"	"PTER"	"cluster2"
"2791"	"GABRA5"	"cluster2"
"2792"	"GDA"	"cluster2"
"2793"	"DMTN"	"cluster2"
"2794"	"CAMKK1"	"cluster2"
"2795"	"EPHB6"	"cluster2"
"2796"	"GLT1D1"	"cluster2"
"2797"	"MICAL2"	"cluster2"
"2798"	"KCNAB2"	"cluster2"
"2799"	"NCDN"	"cluster2"
"2800"	"C1orf115"	"cluster2"
"2801"	"LHX6"	"cluster2"
"2802"	"CYP4X1"	"cluster2"
"2803"	"CA7"	"cluster2"
"2804"	"HIPK4"	"cluster2"
"2805"	"CACNG3"	"cluster2"
"2806"	"MAL2"	"cluster2"
"2807"	"MAP7D2"	"cluster2"
"2808"	"SSTR3"	"cluster2"
"2809"	"SH2D5"	"cluster2"
"2810"	"CAMK1G"	"cluster2"
"2811"	"KCNS2"	"cluster2"
"2812"	"C1QL3"	"cluster2"
"2813"	"KCNV1"	"cluster2"
"2814"	"NAPB"	"cluster2"
"2815"	"SV2B"	"cluster2"
"2816"	"SYT1"	"cluster2"
"2817"	"SYN2"	"cluster2"
"2818"	"SULT4A1"	"cluster2"
"2819"	"CREG2"	"cluster2"
"2820"	"GABRA1"	"cluster2"
"2821"	"VSNL1"	"cluster2"
"2822"	"SYT7"	"cluster2"
"2823"	"PHF24"	"cluster2"
"2824"	"SLC6A17"	"cluster2"
"2825"	"NPFFR1"	"cluster2"
"2826"	"RTL4"	"cluster2"
"2827"	"AKAIN1"	"cluster2"
"2828"	"PVALB"	"cluster2"
"2829"	"SYT2"	"cluster2"
"2830"	"LRRC38"	"cluster2"
"2831"	"PTPN20"	"cluster2"
"2832"	"EVPL"	"cluster2"
"2833"	"PCP4"	"cluster2"
"2834"	"LINGO2"	"cluster2"
"2835"	"BUB1B.PAK6"	"cluster2"
"2836"	"OPRM1"	"cluster2"
"2837"	"TRPC5"	"cluster2"
"2838"	"EPHA6"	"cluster2"
"2839"	"CDH9"	"cluster2"
"2840"	"TENM2"	"cluster2"
"2841"	"FMN1"	"cluster2"
"2842"	"IL1RAPL2"	"cluster2"
"2843"	"KCNH5"	"cluster2"
"2844"	"C4orf54"	"cluster2"
"2845"	"POU6F2"	"cluster2"
"2846"	"ZNF385B"	"cluster2"
"2847"	"OVOL2"	"cluster2"
"2848"	"PPEF1"	"cluster2"
"2849"	"OPRD1"	"cluster2"
