"GeneID"	"Cluster"
"2156"	"VAX2"	"cluster1"
"2157"	"RASGEF1C"	"cluster1"
"2158"	"CA10"	"cluster1"
"2159"	"SLC1A1"	"cluster1"
"2160"	"RAB9B"	"cluster1"
"2161"	"SLC8A3"	"cluster1"
"2162"	"MYH7"	"cluster1"
"2163"	"P2RX6"	"cluster1"
"2164"	"DUSP9"	"cluster1"
"2165"	"FAM155B"	"cluster1"
"2166"	"PCDHA1"	"cluster1"
"2167"	"GRID2"	"cluster1"
"2168"	"ADGRL3"	"cluster1"
"2169"	"NLGN1"	"cluster1"
"2170"	"MB21D2"	"cluster1"
"2171"	"GRIA3"	"cluster1"
"2172"	"LRRTM2"	"cluster1"
"2173"	"TOX"	"cluster1"
"2174"	"CSMD3"	"cluster1"
"2175"	"MDGA2"	"cluster1"
"2176"	"RNF150"	"cluster1"
"2177"	"RAP2A"	"cluster1"
"2178"	"TTC3"	"cluster1"
"2179"	"GRIA4"	"cluster1"
"2180"	"PHYHIPL"	"cluster1"
"2181"	"GALNT13"	"cluster1"
"2182"	"TNR"	"cluster1"
"2183"	"ALCAM"	"cluster1"
"2184"	"FAM110B"	"cluster1"
"2185"	"SCN3A"	"cluster1"
"2186"	"SLC35G1"	"cluster1"
"2187"	"ALDH1L2"	"cluster1"
"2188"	"TRPC3"	"cluster1"
"2189"	"AFAP1L2"	"cluster1"
"2190"	"GPR155"	"cluster1"
"2191"	"GPR158"	"cluster1"
"2192"	"GRID1"	"cluster1"
"2193"	"LRRC4C"	"cluster1"
"2194"	"LRRTM3"	"cluster1"
"2195"	"TMEM132B"	"cluster1"
"2196"	"XKR4"	"cluster1"
"2197"	"LRRTM1"	"cluster1"
"2198"	"OPCML"	"cluster1"
"2199"	"SLC2A13"	"cluster1"
"2200"	"PCDHA2"	"cluster1"
"2201"	"PCDHGA1"	"cluster1"
"2202"	"BARHL1"	"cluster1"
"2203"	"KREMEN2"	"cluster1"
"2204"	"LRRC26"	"cluster1"
"2205"	"TMEM210"	"cluster1"
"2206"	"CEP72"	"cluster1"
"2207"	"GNAS"	"cluster1"
"2208"	"KCTD13"	"cluster1"
"2209"	"CBARP"	"cluster1"
"2210"	"DLGAP4"	"cluster1"
"2211"	"ANKRD13D"	"cluster1"
"2212"	"GGT7"	"cluster1"
"2213"	"FAM189B"	"cluster1"
"2214"	"TRIM46"	"cluster1"
"2215"	"KCNAB3"	"cluster1"
"2216"	"RTEL1"	"cluster1"
"2217"	"CENPJ"	"cluster1"
"2218"	"TRO"	"cluster1"
"2219"	"GRIN2D"	"cluster1"
"2220"	"PRRT4"	"cluster1"
"2221"	"PPAN"	"cluster1"
"2222"	"TEDC1"	"cluster1"
"2223"	"ADGRB1"	"cluster1"
"2224"	"RPS6KL1"	"cluster1"
"2225"	"ACAP3"	"cluster1"
"2226"	"TBKBP1"	"cluster1"
"2227"	"ASGR1"	"cluster1"
"2228"	"MAPK12"	"cluster1"
"2229"	"GAL3ST3"	"cluster1"
"2230"	"KCNH2"	"cluster1"
"2231"	"ASAH2"	"cluster1"
"2232"	"EFNB3"	"cluster1"
"2233"	"DNAJB7"	"cluster1"
"2234"	"ZNF519"	"cluster1"
"2235"	"MLLT11"	"cluster1"
"2236"	"SRSF12"	"cluster1"
"2237"	"MAGEL2"	"cluster1"
"2238"	"SHF"	"cluster1"
"2239"	"KCNQ2"	"cluster1"
"2240"	"LINGO1"	"cluster1"
"2241"	"DPYSL4"	"cluster1"
"2242"	"GNG4"	"cluster1"
"2243"	"CELSR3"	"cluster1"
"2244"	"MAST1"	"cluster1"
"2245"	"GLP1R"	"cluster1"
"2246"	"ALPL"	"cluster1"
"2247"	"DAND5"	"cluster1"
"2248"	"LCAT"	"cluster1"
"2249"	"NAT8"	"cluster1"
"2250"	"AKNA"	"cluster1"
"2251"	"IFIT2"	"cluster1"
"2252"	"SEMA4B"	"cluster1"
"2253"	"ARHGEF17"	"cluster1"
"2254"	"PLEC"	"cluster1"
"2255"	"ABLIM3"	"cluster1"
"2256"	"GRHL3"	"cluster1"
"2257"	"GRINA"	"cluster1"
"2258"	"GAS2L1"	"cluster1"
"2259"	"ACBD4"	"cluster1"
"2260"	"REEP6"	"cluster1"
"2261"	"GRIN2C"	"cluster1"
"2262"	"PPP1R1A"	"cluster1"
"2263"	"IL17D"	"cluster1"
"2264"	"THRA"	"cluster1"
"2265"	"ALDOC"	"cluster1"
"2266"	"NDRG2"	"cluster1"
"2267"	"LDHD"	"cluster1"
"2268"	"PPM1K"	"cluster1"
"2269"	"USP2"	"cluster1"
"2270"	"DTX1"	"cluster1"
"2271"	"NSMF"	"cluster1"
"2272"	"ESX1"	"cluster1"
"2273"	"MGAT4C"	"cluster1"
"2274"	"TTPA"	"cluster1"
"2275"	"GABRG1"	"cluster1"
"2276"	"SLCO1A2"	"cluster1"
"2277"	"SLC22A6"	"cluster1"
"2278"	"CALN1"	"cluster1"
"2279"	"SELL"	"cluster1"
"2280"	"SLC25A48"	"cluster1"
"2281"	"UBE3D"	"cluster1"
"2282"	"GRHPR"	"cluster1"
"2283"	"RPL36AL"	"cluster1"
"2284"	"FXN"	"cluster1"
"2285"	"ING4"	"cluster1"
"2286"	"TIMM21"	"cluster1"
"2287"	"GLYCTK"	"cluster1"
"2288"	"SFXN2"	"cluster1"
"2289"	"METAP1D"	"cluster1"
"2290"	"RPAIN"	"cluster1"
"2291"	"TAF1D"	"cluster1"
"2292"	"ZNF22"	"cluster1"
"2293"	"ZNF34"	"cluster1"
"2294"	"C11orf98"	"cluster1"
"2295"	"GKAP1"	"cluster1"
"2296"	"INPP1"	"cluster1"
"2297"	"LDHB"	"cluster1"
"2298"	"HMGN5"	"cluster1"
"2299"	"TCEAL3"	"cluster1"
"2300"	"FAM181B"	"cluster1"
"2301"	"SOX2"	"cluster1"
"2302"	"RAC3"	"cluster1"
"2303"	"NKAIN4"	"cluster1"
"2304"	"OLIG1"	"cluster1"
"2305"	"ACR"	"cluster1"
"2306"	"UPB1"	"cluster1"
"2307"	"CORO7"	"cluster1"
"2308"	"CORO7.PAM16"	"cluster1"
"2309"	"EYA1"	"cluster1"
"2310"	"NXPH1"	"cluster1"
"2311"	"USP43"	"cluster1"
"2312"	"DLL1"	"cluster1"
"2313"	"RPRM"	"cluster1"
"2314"	"TMEM179"	"cluster1"
"2315"	"SPHKAP"	"cluster1"
"2316"	"RASL10A"	"cluster1"
"2317"	"SSTR2"	"cluster1"
"2318"	"ANKRD9"	"cluster1"
"2319"	"SYPL2"	"cluster1"
"2320"	"ACY3"	"cluster1"
"2321"	"BAIAP3"	"cluster1"
"2322"	"RHPN1"	"cluster1"
"2323"	"NLRC3"	"cluster1"
"2324"	"ZSCAN18"	"cluster1"
"2325"	"IRGQ"	"cluster1"
"2326"	"KCTD15"	"cluster1"
"2327"	"POU3F4"	"cluster1"
"2328"	"SLITRK3"	"cluster1"
"2329"	"EZR"	"cluster1"
"2330"	"NKAIN3"	"cluster1"
"2331"	"IDH2"	"cluster1"
"2332"	"DCLK2"	"cluster1"
"2333"	"PCDH10"	"cluster1"
"2334"	"SGCG"	"cluster1"
"2335"	"SNX31"	"cluster1"
"2336"	"IL12A"	"cluster1"
"2337"	"LPL"	"cluster1"
"2338"	"MARVELD3"	"cluster1"
"2339"	"RASA4"	"cluster1"
"2340"	"RASA4B"	"cluster1"
"2341"	"FBXO31"	"cluster1"
"2342"	"NUDT11"	"cluster1"
"2343"	"KLF9"	"cluster1"
"2344"	"NT5DC3"	"cluster1"
"2345"	"PDE8B"	"cluster1"
"2346"	"PRUNE2"	"cluster1"
"2347"	"MBIP"	"cluster1"
"2348"	"MOB3B"	"cluster1"
"2349"	"ZHX2"	"cluster1"
"2350"	"FRMPD3"	"cluster1"
"2351"	"ZBED3"	"cluster1"
"2352"	"ZNF609"	"cluster1"
"2353"	"CPE"	"cluster1"
"2354"	"SPARCL1"	"cluster1"
"2355"	"CHST15"	"cluster1"
"2356"	"SPOCK2"	"cluster1"
"2357"	"LDLRAD4"	"cluster1"
"2358"	"ZNF483"	"cluster1"
"2359"	"SPTBN1"	"cluster1"
"2360"	"FAM169A"	"cluster1"
"2361"	"GPR75"	"cluster1"
"2362"	"PBLD"	"cluster1"
"2363"	"DHFR2"	"cluster1"
"2364"	"PRKCA"	"cluster1"
"2365"	"TMED8"	"cluster1"
"2366"	"IGIP"	"cluster1"
"2367"	"MAP3K5"	"cluster1"
"2368"	"SORL1"	"cluster1"
"2369"	"KIAA1671"	"cluster1"
"2370"	"PPARA"	"cluster1"
"2371"	"ADD1"	"cluster1"
"2372"	"CDS2"	"cluster1"
"2373"	"MINK1"	"cluster1"
"2374"	"ZBTB4"	"cluster1"
"2375"	"ERBB4"	"cluster1"
"2376"	"CNTN1"	"cluster1"
"2377"	"FAM171B"	"cluster1"
"2378"	"ABLIM1"	"cluster1"
"2379"	"WASF3"	"cluster1"
"2380"	"LRP1B"	"cluster1"
"2381"	"CADM2"	"cluster1"
"2382"	"LSAMP"	"cluster1"
"2383"	"PLCB1"	"cluster1"
"2384"	"FRY"	"cluster1"
"2385"	"NALCN"	"cluster1"
"2386"	"FAM135B"	"cluster1"
"2387"	"PRICKLE2"	"cluster1"
"2388"	"TIAM1"	"cluster1"
"2389"	"AIG1"	"cluster1"
"2390"	"BAALC"	"cluster1"
"2391"	"LYSMD2"	"cluster1"
"2392"	"ANXA7"	"cluster1"
"2393"	"NKIRAS1"	"cluster1"
"2394"	"SNRPN"	"cluster1"
"2395"	"TMEM14A"	"cluster1"
"2396"	"NDFIP1"	"cluster1"
"2397"	"ATP6V1D"	"cluster1"
"2398"	"REEP5"	"cluster1"
"2399"	"EAF2"	"cluster1"
"2400"	"DTNA"	"cluster1"
"2401"	"MLC1"	"cluster1"
"2402"	"SLC4A4"	"cluster1"
"2403"	"PINK1"	"cluster1"
"2404"	"RANBP3L"	"cluster1"
"2405"	"S1PR1"	"cluster1"
"2406"	"DCLK1"	"cluster1"
"2407"	"EPM2A"	"cluster1"
"2408"	"PLA2G4C"	"cluster1"
"2409"	"CRYL1"	"cluster1"
"2410"	"NRL"	"cluster1"
"2411"	"KCND1"	"cluster1"
"2412"	"PLCD3"	"cluster1"
"2413"	"GLUL"	"cluster1"
"2414"	"PPP1R3C"	"cluster1"
"2415"	"NACC2"	"cluster1"
"2416"	"SFXN5"	"cluster1"
"2417"	"WFS1"	"cluster1"
"2418"	"ZNF385A"	"cluster1"
"2419"	"GIPR"	"cluster1"
"2420"	"TJAP1"	"cluster1"
"2421"	"AGPAT4"	"cluster1"
"2422"	"KCNH8"	"cluster1"
"2423"	"NKX2.8"	"cluster1"
"2424"	"KANK4"	"cluster1"
"2425"	"FAM107B"	"cluster1"
"2426"	"PCSK6"	"cluster1"
"2427"	"LURAP1"	"cluster1"
"2428"	"SORT1"	"cluster1"
"2429"	"AZIN2"	"cluster1"
"2430"	"DUSP22"	"cluster1"
"2431"	"KCNMB4"	"cluster1"
"2432"	"BIN1"	"cluster1"
"2433"	"SYNDIG1"	"cluster1"
"2434"	"ARHGAP23"	"cluster1"
"2435"	"COBL"	"cluster1"
"2436"	"EML2"	"cluster1"
"2437"	"CLMN"	"cluster1"
"2438"	"SLC22A15"	"cluster1"
"2439"	"TTLL7"	"cluster1"
"2440"	"CHN2"	"cluster1"
"2441"	"UNC5C"	"cluster1"
"2442"	"NIPAL3"	"cluster1"
"2443"	"SYNJ2"	"cluster1"
"2444"	"KIF19"	"cluster1"
"2445"	"TRPV3"	"cluster1"
"2446"	"COL4A5"	"cluster1"
"2447"	"DOCK5"	"cluster1"
"2448"	"HDAC11"	"cluster1"
"2449"	"PLEKHB1"	"cluster1"
"2450"	"FAM107A"	"cluster1"
"2451"	"PAQR8"	"cluster1"
"2452"	"FAM131C"	"cluster1"
"2453"	"FBXO2"	"cluster1"
"2454"	"PTGDS"	"cluster1"
"2455"	"PLCH2"	"cluster1"
"2456"	"JAKMIP3"	"cluster1"
"2457"	"OTUD7A"	"cluster1"
"2458"	"ABCA2"	"cluster1"
"2459"	"APLP1"	"cluster1"
"2460"	"FCHO1"	"cluster1"
"2461"	"ROGDI"	"cluster1"
"2462"	"ADAP1"	"cluster1"
"2463"	"RAB40B"	"cluster1"
"2464"	"RBM11"	"cluster1"
"2465"	"SLC24A2"	"cluster1"
"2466"	"PEX5L"	"cluster1"
"2467"	"RAPGEF5"	"cluster1"
"2468"	"MAP7"	"cluster1"
"2469"	"SHTN1"	"cluster1"
"2470"	"CNTNAP4"	"cluster1"
"2471"	"LDB3"	"cluster1"
"2472"	"NKAIN2"	"cluster1"
"2473"	"SPOCK3"	"cluster1"
"2474"	"HID1"	"cluster1"
"2475"	"SH3GLB2"	"cluster1"
"2476"	"NRIP2"	"cluster1"
"2477"	"VAMP1"	"cluster1"
"2478"	"VAX1"	"cluster1"
"2479"	"PTPRU"	"cluster1"
"2480"	"DHCR24"	"cluster1"
"2481"	"INF2"	"cluster1"
"2482"	"SEMA7A"	"cluster1"
"2483"	"GPR142"	"cluster1"
"2484"	"MYMK"	"cluster1"
"2485"	"TRPM1"	"cluster1"
"2486"	"AFMID"	"cluster1"
"2487"	"CDK18"	"cluster1"
"2488"	"CD22"	"cluster1"
"2489"	"ZFP57"	"cluster1"
"2490"	"MYO1D"	"cluster1"
"2491"	"NIPAL4"	"cluster1"
"2492"	"HOXD1"	"cluster1"
"2493"	"SGK2"	"cluster1"
"2494"	"MAP6D1"	"cluster1"
"2495"	"HAPLN2"	"cluster1"
"2496"	"TMEM88B"	"cluster1"
"2497"	"HHATL"	"cluster1"
"2498"	"TMEM144"	"cluster1"
"2499"	"CNDP1"	"cluster1"
"2500"	"GJB1"	"cluster1"
"2501"	"MAL"	"cluster1"
"2502"	"GJC2"	"cluster1"
"2503"	"S1PR5"	"cluster1"
"2504"	"DBNDD2"	"cluster1"
"2505"	"TMEM125"	"cluster1"
"2506"	"CARNS1"	"cluster1"
"2507"	"MBP"	"cluster1"
"2508"	"MOBP"	"cluster1"
"2509"	"GPR62"	"cluster1"
"2510"	"TMEM235"	"cluster1"
"2511"	"LARP6"	"cluster1"
"2512"	"ACP7"	"cluster1"
"2513"	"GREM1"	"cluster1"
"2514"	"HHIP"	"cluster1"
"2515"	"CAPN9"	"cluster1"
"2516"	"ENDOU"	"cluster1"
"2517"	"SLC24A4"	"cluster1"
"2518"	"ENPP5"	"cluster1"
"2519"	"HEPH"	"cluster1"
"2520"	"PAPLN"	"cluster1"
"2521"	"ANKRD29"	"cluster1"
"2522"	"LAMA3"	"cluster1"
"2523"	"FAT4"	"cluster1"
"2524"	"ANKIB1"	"cluster1"
"2525"	"RGL1"	"cluster1"
"2526"	"MAP2K6"	"cluster1"
"2527"	"RHOU"	"cluster1"
"2528"	"WWC2"	"cluster1"
"2529"	"PTPRE"	"cluster1"
"2530"	"PTPRJ"	"cluster1"
"2531"	"NRCAM"	"cluster1"
"2532"	"AP1AR"	"cluster1"
"2533"	"PNPO"	"cluster1"
"2534"	"XRRA1"	"cluster1"
"2535"	"PPTC7"	"cluster1"
"2536"	"SOCS5"	"cluster1"
"2537"	"APP"	"cluster1"
"2538"	"MAP1B"	"cluster1"
"2539"	"TACC1"	"cluster1"
"2540"	"ZBTB38"	"cluster1"
"2541"	"ATP2B4"	"cluster1"
"2542"	"CERS6"	"cluster1"
"2543"	"HERC3"	"cluster1"
"2544"	"ATXN1"	"cluster1"
"2545"	"INPP4A"	"cluster1"
"2546"	"SLC8A1"	"cluster1"
"2547"	"MID2"	"cluster1"
"2548"	"SRXN1"	"cluster1"
"2549"	"TMX4"	"cluster1"
"2550"	"PLXNA4"	"cluster1"
"2551"	"CYP3A7"	"cluster1"
"2552"	"TRIM66"	"cluster1"
"2553"	"ATP13A4"	"cluster1"
"2554"	"RORA"	"cluster1"
"2555"	"TTLL4"	"cluster1"
"2556"	"ZFHX4"	"cluster1"
"2557"	"PCDHGA2"	"cluster1"
"2558"	"PCDHGA4"	"cluster1"
"2559"	"DCHS2"	"cluster1"
"2560"	"PREX2"	"cluster1"
"2561"	"NMBR"	"cluster1"
"2562"	"PAH"	"cluster1"
"2563"	"KCNJ16"	"cluster1"
"2564"	"SLC6A11"	"cluster1"
"2565"	"APCDD1"	"cluster1"
"2566"	"EFCAB11"	"cluster1"
"2567"	"CA8"	"cluster1"
"2568"	"PDZRN4"	"cluster1"
"2569"	"CMBL"	"cluster1"
"2570"	"NUDT17"	"cluster1"
"2571"	"PCDHA3"	"cluster1"
"2572"	"PCDHB5"	"cluster1"
"2573"	"PCDHB6"	"cluster1"
"2574"	"MOS"	"cluster1"
"2575"	"CPLX3"	"cluster1"
"2576"	"RXFP2"	"cluster1"
"2577"	"HCRTR2"	"cluster1"
"2578"	"TNIP3"	"cluster1"
"2579"	"FRG2B"	"cluster1"
"2580"	"PAPOLB"	"cluster1"
"2581"	"MESP2"	"cluster1"
"2582"	"ACTRT3"	"cluster1"
"2583"	"NHLRC1"	"cluster1"
"2584"	"COL6A6"	"cluster1"
"2585"	"MYH13"	"cluster1"
"2586"	"BMP3"	"cluster1"
"2587"	"GPRIN2"	"cluster1"
"2588"	"OVOL2"	"cluster1"
"2589"	"KIAA1217"	"cluster1"
"2590"	"IL1RAPL2"	"cluster1"
"2591"	"PPEF1"	"cluster1"
"2592"	"EPHA7"	"cluster1"
"2593"	"SLIT2"	"cluster1"
"2594"	"TENM3"	"cluster1"
"2595"	"TENM2"	"cluster1"
"2596"	"UNC5D"	"cluster1"
"2597"	"CD164L2"	"cluster1"
"2598"	"NEK10"	"cluster1"
"2599"	"LYPD6B"	"cluster1"
"2600"	"NPPC"	"cluster1"
"2601"	"PCP4"	"cluster1"
"2602"	"ACOT4"	"cluster1"
"2603"	"FAM241B"	"cluster1"
"2604"	"KCTD8"	"cluster1"
"2605"	"CADPS2"	"cluster1"
"2606"	"POU6F2"	"cluster1"
"2607"	"CNTN5"	"cluster1"
"2608"	"EPHA5"	"cluster1"
"2609"	"SLC26A4"	"cluster1"
"2610"	"NELL2"	"cluster1"
"2611"	"PLPPR4"	"cluster1"
"2612"	"CTXN2"	"cluster1"
"2613"	"CDS1"	"cluster1"
"2614"	"KIAA0319"	"cluster1"
"2615"	"ERICH3"	"cluster1"
"2616"	"XK"	"cluster1"
"2617"	"DBH"	"cluster1"
"2618"	"RSPO2"	"cluster1"
"2619"	"NCEH1"	"cluster1"
"2620"	"PTK2B"	"cluster1"
"2621"	"ATP2B1"	"cluster1"
"2622"	"CAP2"	"cluster1"
"2623"	"MCTP1"	"cluster1"
"2624"	"SORBS2"	"cluster1"
"2625"	"MEF2C"	"cluster1"
"2626"	"YWHAH"	"cluster1"
"2627"	"LMO7"	"cluster1"
"2628"	"GLS"	"cluster1"
"2629"	"YWHAG"	"cluster1"
"2630"	"B4GALNT3"	"cluster1"
"2631"	"NTSR1"	"cluster1"
"2632"	"PTGES3L.AARSD1"	"cluster1"
"2633"	"ADCYAP1"	"cluster1"
"2634"	"SYTL5"	"cluster1"
"2635"	"NPAS1"	"cluster1"
"2636"	"BEGAIN"	"cluster1"
"2637"	"RPRML"	"cluster1"
"2638"	"TGFBR3L"	"cluster1"
"2639"	"ARHGEF28"	"cluster1"
"2640"	"SP9"	"cluster1"
"2641"	"STAC2"	"cluster1"
"2642"	"CCNA1"	"cluster1"
"2643"	"MRAP2"	"cluster1"
"2644"	"ZCCHC12"	"cluster1"
"2645"	"ANKRD34B"	"cluster1"
"2646"	"RGS8"	"cluster1"
"2647"	"KCNA3"	"cluster1"
"2648"	"RAB3B"	"cluster1"
"2649"	"CHRNB3"	"cluster1"
"2650"	"FAM163A"	"cluster1"
"2651"	"DIO2"	"cluster1"
"2652"	"SCG5"	"cluster1"
"2653"	"GPR12"	"cluster1"
"2654"	"RAB26"	"cluster1"
"2655"	"GLRA2"	"cluster1"
"2656"	"AGBL1"	"cluster1"
"2657"	"NPHS1"	"cluster1"
"2658"	"KLHL1"	"cluster1"
"2659"	"OTOF"	"cluster1"
"2660"	"C19orf81"	"cluster1"
"2661"	"LIN7B"	"cluster1"
"2662"	"MYPOP"	"cluster1"
"2663"	"CRELD1"	"cluster1"
"2664"	"SLC25A14"	"cluster1"
"2665"	"GFRA4"	"cluster1"
"2666"	"HAS1"	"cluster1"
"2667"	"TNFSF9"	"cluster1"
"2668"	"TRNP1"	"cluster1"
"2669"	"ICA1"	"cluster1"
"2670"	"PAQR9"	"cluster1"
"2671"	"CACNA1G"	"cluster1"
"2672"	"CYGB"	"cluster1"
"2673"	"RASD2"	"cluster1"
"2674"	"CACNB3"	"cluster1"
"2675"	"OPRL1"	"cluster1"
"2676"	"ITPKA"	"cluster1"
"2677"	"DGKZ"	"cluster1"
"2678"	"SLC25A22"	"cluster1"
"2679"	"ACOT7"	"cluster1"
"2680"	"EEF1A2"	"cluster1"
"2681"	"PRKAR1B"	"cluster1"
"2682"	"ADRB3"	"cluster1"
"2683"	"DCLK3"	"cluster1"
"2684"	"SLC27A2"	"cluster1"
"2685"	"VSIG2"	"cluster1"
"2686"	"FUT1"	"cluster1"
"2687"	"N4BP3"	"cluster1"
"2688"	"PLK2"	"cluster1"
"2689"	"CBLN4"	"cluster1"
"2690"	"EPHX4"	"cluster1"
"2691"	"RAB15"	"cluster1"
"2692"	"ENC1"	"cluster1"
"2693"	"C11orf87"	"cluster1"
"2694"	"DNM1"	"cluster1"
"2695"	"SYT7"	"cluster1"
"2696"	"HS3ST2"	"cluster1"
"2697"	"PNOC"	"cluster1"
"2698"	"CRH"	"cluster1"
"2699"	"EGR4"	"cluster1"
"2700"	"LRRC38"	"cluster1"
"2701"	"AKAIN1"	"cluster1"
"2702"	"PVALB"	"cluster1"
"2703"	"SYT2"	"cluster1"
"2704"	"CD200R1L"	"cluster1"
"2705"	"PKD2L1"	"cluster1"
"2706"	"SH2D1B"	"cluster1"
"2707"	"SLCO4C1"	"cluster1"
"2708"	"THEMIS"	"cluster1"
"2709"	"CIDEA"	"cluster1"
"2710"	"HS3ST4"	"cluster1"
"2711"	"TDRD1"	"cluster1"
"2712"	"PDE4D"	"cluster1"
"2713"	"CHL1"	"cluster1"
"2714"	"LIN7A"	"cluster1"
"2715"	"HSPH1"	"cluster1"
"2716"	"HOMER1"	"cluster1"
"2717"	"GNB5"	"cluster1"
"2718"	"SLC25A12"	"cluster1"
"2719"	"EFR3A"	"cluster1"
"2720"	"PJA2"	"cluster1"
"2721"	"ITFG1"	"cluster1"
"2722"	"OXR1"	"cluster1"
"2723"	"STAU2"	"cluster1"
"2724"	"HTR1F"	"cluster1"
"2725"	"ARHGAP20"	"cluster1"
"2726"	"SATB2"	"cluster1"
"2727"	"EIF5A2"	"cluster1"
"2728"	"MMD"	"cluster1"
"2729"	"BSCL2"	"cluster1"
"2730"	"RELL2"	"cluster1"
"2731"	"RUSC1"	"cluster1"
"2732"	"ASPHD2"	"cluster1"
"2733"	"TUBB2A"	"cluster1"
"2734"	"DKK3"	"cluster1"
"2735"	"ELMOD1"	"cluster1"
"2736"	"WSB2"	"cluster1"
"2737"	"C1orf216"	"cluster1"
"2738"	"FABP3"	"cluster1"
"2739"	"ATP6V1B2"	"cluster1"
"2740"	"MAP2K1"	"cluster1"
"2741"	"NPTN"	"cluster1"
"2742"	"IDS"	"cluster1"
"2743"	"CALM1"	"cluster1"
"2744"	"PPP3R1"	"cluster1"
"2745"	"CTXND1"	"cluster1"
"2746"	"POU3F1"	"cluster1"
"2747"	"ADCY9"	"cluster1"
"2748"	"PITPNM1"	"cluster1"
"2749"	"HK1"	"cluster1"
"2750"	"RAB11FIP5"	"cluster1"
"2751"	"OSBP2"	"cluster1"
"2752"	"SEMA4F"	"cluster1"
"2753"	"PCNX2"	"cluster1"
"2754"	"PPARGC1B"	"cluster1"
"2755"	"MGLL"	"cluster1"
"2756"	"ADAM23"	"cluster1"
"2757"	"SLC36A1"	"cluster1"
"2758"	"CBX6"	"cluster1"
"2759"	"BCL2L2"	"cluster1"
"2760"	"CAMTA2"	"cluster1"
"2761"	"MAP1A"	"cluster1"
"2762"	"MEF2D"	"cluster1"
"2763"	"ZBTB7A"	"cluster1"
"2764"	"RHOBTB2"	"cluster1"
"2765"	"PPP1R13B"	"cluster1"
"2766"	"ADARB1"	"cluster1"
"2767"	"CEP170B"	"cluster1"
"2768"	"TTC7B"	"cluster1"
"2769"	"PPIP5K1"	"cluster1"
"2770"	"KCNC3"	"cluster1"
"2771"	"C2CD2L"	"cluster1"
"2772"	"MAPRE3"	"cluster1"
"2773"	"ENO2"	"cluster1"
"2774"	"KLC2"	"cluster1"
"2775"	"LPCAT4"	"cluster1"
"2776"	"PITPNM2"	"cluster1"
"2777"	"ZFYVE28"	"cluster1"
"2778"	"PPARGC1A"	"cluster1"
"2779"	"HSPA4L"	"cluster1"
"2780"	"SLC4A8"	"cluster1"
"2781"	"CCDC184"	"cluster1"
"2782"	"SYT12"	"cluster1"
"2783"	"PCDH8"	"cluster1"
"2784"	"ADRB1"	"cluster1"
"2785"	"IQSEC1"	"cluster1"
"2786"	"KCNC4"	"cluster1"
"2787"	"GPR176"	"cluster1"
"2788"	"CRIM1"	"cluster1"
"2789"	"ARHGAP26"	"cluster1"
"2790"	"TMTC1"	"cluster1"
"2791"	"PCDHGA12"	"cluster1"
"2792"	"CCDC105"	"cluster1"
"2793"	"HTR4"	"cluster1"
"2794"	"ZNF804B"	"cluster1"
"2795"	"RELN"	"cluster1"
"2796"	"FSTL4"	"cluster1"
"2797"	"NDST3"	"cluster1"
"2798"	"PLEKHG5"	"cluster1"
"2799"	"ANKRD63"	"cluster1"
"2800"	"GCNT4"	"cluster1"
"2801"	"KIF17"	"cluster1"
"2802"	"KNCN"	"cluster1"
"2803"	"WNT1"	"cluster1"
"2804"	"AGBL4"	"cluster1"
"2805"	"PTPN3"	"cluster1"
"2806"	"ST6GALNAC5"	"cluster1"
"2807"	"RAD51AP2"	"cluster1"
"2808"	"NELL1"	"cluster1"
"2809"	"GRM4"	"cluster1"
"2810"	"GALNTL6"	"cluster1"
"2811"	"CHRM2"	"cluster1"
"2812"	"TCERG1L"	"cluster1"
"2813"	"LINGO2"	"cluster1"
"2814"	"PTPN20"	"cluster1"
"2815"	"SCN5A"	"cluster1"
"2816"	"SLIT3"	"cluster1"
"2817"	"PTGER3"	"cluster1"
"2818"	"RSPO3"	"cluster1"
"2819"	"NPY1R"	"cluster1"
"2820"	"NPY5R"	"cluster1"
"2821"	"CORO2A"	"cluster1"
"2822"	"MAP3K21"	"cluster1"
"2823"	"CMIP"	"cluster1"
"2824"	"PCDHGC5"	"cluster1"
"2825"	"CNTNAP1"	"cluster1"
"2826"	"PDP1"	"cluster1"
"2827"	"PGM2L1"	"cluster1"
"2828"	"KCNIP4"	"cluster1"
"2829"	"KCNK9"	"cluster1"
"2830"	"OPRD1"	"cluster1"
"2831"	"ASIC2"	"cluster1"
"2832"	"SLC35F3"	"cluster1"
"2833"	"KCNJ6"	"cluster1"
"2834"	"ZMAT4"	"cluster1"
"2835"	"MYADML2"	"cluster1"
"2836"	"VIPR1"	"cluster1"
"2837"	"BHLHA9"	"cluster1"
"2838"	"TNNT2"	"cluster1"
"2839"	"TMEM266"	"cluster1"
"2840"	"CRHR2"	"cluster1"
"2841"	"TUBA8"	"cluster1"
"2842"	"CARTPT"	"cluster1"
"2843"	"OPRK1"	"cluster1"
"2844"	"ENTPD3"	"cluster1"
"2845"	"CHN1"	"cluster1"
"2846"	"PAK1"	"cluster1"
"2847"	"ITPR1"	"cluster1"
"2848"	"MICAL2"	"cluster1"
"2849"	"RIMS3"	"cluster1"
"2850"	"PRKCB"	"cluster1"
"2851"	"CACNA1B"	"cluster1"
"2852"	"CHD5"	"cluster1"
"2853"	"CBLN2"	"cluster1"
